																																								0	0	0	0	0	0	32	32	36	32	32	0	0	32	32	32	32	32	32	32	32	32	32	31	31	31	32	32	32	0	0	0	0	0	0	0	0	0	32	32	32																																	
																																									32	32	32	32	32	32	32	32	32	32	0	0	32	32	32	32	32	32	32	32	32	32	31	30.75	31	32	32	32	32	32	32	32	32	32	32	0	0	32	32	32	32																																
																																										32	32	32	32	32	32	32	32	32	0	0	32	32	32	32	32	32	32	32	32	32	31	30.5	31	32	32	32	32	32	32	32	32	32	32	0	0	32	32	32	32	32																															
																																											32	32	32	32	32	0	0	0	0	0	32	32	32	32	32	32	32	32	32	32	31	30.25	31	32	32	32	32	32	32	32	32	32	32	0	0	32	32	32	32	32	32																														
																																												32	32	32	32	0	0	0	0	0	32	32	32	32	32	32	32	32	32	32	31	30	31	32	32	32	32	32	32	33	34	35	36	0	0	32	32	32	32	32	32	32																													
																																													32	32	32	0	0	0	0	0	32	32	32	32	32	32	32	32	32	32	31	30	31	31	31	31	31	31	31	31	33	34	35	0	0	32	32	32	32	32	32	32	32																												
																																														32	32	0	0	0	0	0	32	32	32	32	32	32	32	32	32	32	32	31	30	30	30	30	30	30	30	31	32	33	34	0	0	32	32	32	32	32	32	32	32	32																											
																																															32	0	0	0	0	0	32	32	32	32	32	32	32	32	32	32	32	32	31	31	31	31	31	31	31	30	31	32	33	0	0	32	32	32	32	32	32	32	32	32	32																										
																																																0	0	0	0	0	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	31	30	31	32	0	0	32	32	32	32	32	32	32	32	32	32	32																									
																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	30	31	32	0	0	32	32	32	32	32	32	32	32	32	32	32	32																								
																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	30	31	32	0	0	32	32	32	32	32	32	32	32	32	32	32	32	32																							
																																																			32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	32	31	30	31	32	0	0	32	32	32	32	32	32	32	32	32	32	32	32	32	32																						
																																																				32	32	32	32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	32	31	30	31	32	0	0	0	0	0	0	0	0	0	0	0	0	32	32	32	32	32																					
																																																					32	32	32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	32	31	30	31	32	0	0	0	0	0	0	0	0	0	0	0	0	32	32	32	32	32	32																				
																																																						32	32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	32	31	30	31	31	32	32	32	32	32	32	33	34	35	36	0	0	32	32	32	32	32	32	32																			
																																																							32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	33	32	31	30	31	31	31	31	31	31	31	32	33	34	35	0	0	32	32	32	32	32	32	32	32																		
																																																								32	32	32	32	32	32	32	32	32	32	32	32	32	0	0	34	33	32	31	30	30	30	30	30	30	30	31	32	33	34	0	0	32	32	32	32	32	32	32	32	32																	
																																																									32	32	32	32	32	32	32	32	32	32	32	32	0	0	35	34	33	32	31	31	31	31	31	31	31	30	31	32	33	0	0	32	32	32	32	32	32	32	32	32	32																
																																																										32	32	32	32	32	32	32	32	32	32	32	0	0	36	35	34	33	32	32	32	32	32	32	32	31	30	31	32	0	0	32	32	32	32	32	32	32	32	32	32	32															
																																																											32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	32	31	30	31	32	0	0	32	32	32	0	0	0	0	0	0	0	0	0														
																																																												32	32	32	32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	0	0	32	31	30	31	32	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0													
																																																													32	32	32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	0	0	32	31	30	31	32	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0												
																																																														32	32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	0	0	32	31	30	31	32	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0											
																																																															0	0	0	0	0	0	0	0	32	32	32	0	0	0	0	0	0	0	32	31	30	31	32	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0										
																																																																0	0	0	0	0	0	0	32	32	32	32	32	32	32	0	0	0	32	31	30	31	32	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																	0	0	0	0	0	0	32	32	32	32	32	32	32	0	0	0	32	31	30	31	32	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
																																																																		0	0	0	0	0	32	32	32	32	32	32	32	0	0	0	32	31	30	31	32	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
																																																																			0	0	0	0	0	0	0	0	32	32	32	32	32	32	32	31	30	31	32	32	32	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
																																																																				0	0	0	0	0	0	0	32	32	32	32	32	32	32	31	30	31	32	32	32	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																																					0	0	0	0	0	0	32	32	32	32	32	32	32	31	30	31	32	32	32	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
																																																																						0	0	0	0	0	0	0	0	0	0	0	32	31	30	31	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
																																																																							0	0	0	0	0	0	0	0	0	0	32	31	30	31	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
																																																																								0	0	0	0	0	0	0	0	0	32	31	30	31	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
																																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
